,date,open,close,high,low,volume,amount,amplitude,flucrange,flucamount,turnoverrate,Date,SMA,SD,Upper_band,RSI,M12
2774,2021-06-04,5228.28,5282.28,5334.49,5221.23,144732088,292326047744.0,2.16,0.51,26.99,0.47,2021-06-04,5199.189,120.24115220313486,5439.67130440627,61.067503924646786,0.021269191283517452
2775,2021-06-07,5284.89,5277.63,5286.84,5242.95,127704970,280463261696.0,0.83,-0.09,-4.65,0.42,2021-06-07,5213.449500000001,110.98437369728804,5435.418247394577,60.19430667844283,0.01758827396985585
2776,2021-06-08,5276.97,5232.12,5319.04,5201.14,130559532,304042217472.0,2.23,-0.86,-45.51,0.43,2021-06-08,5223.9025,101.55325659465132,5427.009013189303,56.34340222575512,0.019082029157698965
2777,2021-06-09,5224.95,5236.45,5253.36,5215.35,121820321,255075450880.0,0.73,0.08,4.33,0.4,2021-06-09,5233.4974999999995,92.36570751625794,5418.228915032515,55.41628782958826,0.01568394693914743
2778,2021-06-10,5236.47,5271.47,5299.53,5229.52,138991967,301454336000.0,1.34,0.67,35.02,0.45,2021-06-10,5247.4225,73.20029284331488,5393.823085686629,65.43962221722518,-0.008838991591582412
2779,2021-06-11,5275.75,5224.7,5276.1,5213.6,180807173,365363494912.0,1.19,-0.89,-46.77,0.59,2021-06-11,5253.128,66.07392148973112,5385.275842979462,57.35165840478263,-0.018022437361270183
2780,2021-06-15,5218.56,5166.56,5225.5,5137.41,142880059,330616619008.0,1.69,-1.11,-58.14,0.47,2021-06-15,5252.2065,67.19325908177964,5386.5930181635595,29.204993429697865,-0.03215859938593868
2781,2021-06-16,5163.25,5080.49,5164.52,5076.02,125147986,298286772224.0,1.71,-1.67,-86.07,0.41,2021-06-16,5246.851,76.26914813226088,5399.389296264521,23.277090196776726,-0.045216299667925286
2782,2021-06-17,5074.38,5101.89,5123.37,5073.82,120452518,281927282688.0,0.98,0.42,21.4,0.39,2021-06-17,5243.332,81.34603633458207,5406.0240726691645,23.913907284768342,-0.043079243074741425
2783,2021-06-18,5104.93,5102.47,5128.03,5064.92,148585805,356697096192.0,1.24,0.01,0.58,0.49,2021-06-18,5239.135,86.4431872143102,5412.02137442862,24.954174686096692,-0.04478179149630823
2784,2021-06-21,5088.09,5090.39,5123.78,5058.57,132184517,331527114752.0,1.28,-0.24,-12.08,0.43,2021-06-21,5236.947,89.73163076043038,5416.410261520861,22.47055063464542,-0.037728002238197944
2785,2021-06-22,5106.07,5122.16,5125.82,5086.28,130416753,313690365952.0,0.78,0.62,31.77,0.43,2021-06-22,5235.2755,91.61841957258858,5418.512339145177,26.123558842723497,-0.025332569658382376
2786,2021-06-23,5127.19,5147.39,5171.03,5109.76,136356058,358765666304.0,1.2,0.49,25.23,0.45,2021-06-23,5226.721,91.42786750669165,5409.576735013383,33.54415770278385,-0.025536321436955167
2787,2021-06-24,5156.56,5155.97,5160.43,5120.58,126685624,312607424512.0,0.77,0.17,8.58,0.41,2021-06-24,5218.49,89.93019860442796,5398.350397208856,37.80212222440564,-0.023052013877441158
2788,2021-06-25,5159.8,5239.97,5251.61,5157.48,154931062,368265641984.0,1.83,1.63,84.0,0.51,2021-06-25,5213.577,85.62535999758585,5384.827719995172,45.44200978174225,0.0015003478513491153
2789,2021-06-28,5253.61,5251.76,5260.64,5226.22,133193784,337452773376.0,0.66,0.23,11.79,0.44,2021-06-28,5210.1105,82.3857764597393,5374.882052919478,47.25528890020584,0.0029237365008738525
2790,2021-06-29,5248.52,5190.54,5248.52,5182.68,125162998,314896842752.0,1.25,-1.17,-61.22,0.41,2021-06-29,5203.059,77.32264200962065,5357.704284019242,45.73083083494191,-0.015352453869603822
2791,2021-06-30,5189.38,5224.04,5231.43,5186.63,103752671,281015504896.0,0.86,0.65,33.5,0.34,2021-06-30,5197.177,70.38596249836849,5337.948924996736,48.797830088152686,-0.000126323042471288
2792,2021-07-01,5241.2,5229.66,5252.26,5190.88,127240620,324097400832.0,1.17,0.11,5.62,0.42,2021-07-01,5194.1615,67.4311462685082,5329.023792537017,45.7051874678993,0.012213155368368867
2793,2021-07-02,5186.66,5081.12,5186.66,5074.36,130426424,342578962432.0,2.15,-2.84,-148.54,0.43,2021-07-02,5185.4529999999995,70.30653111071511,5326.06606222143,37.801604023652565,0.00012400378703625314
2794,2021-07-05,5073.78,5085.79,5098.23,5048.0,131211589,335197786112.0,0.99,0.09,4.67,0.43,2021-07-05,5175.628500000001,69.79065977871575,5315.209819557433,42.45210727969346,-0.0031556932822934813
2795,2021-07-06,5089.78,5083.1,5092.21,5028.51,140655219,362828902400.0,1.25,-0.05,-2.69,0.46,2021-07-06,5165.902,68.3678552197495,5302.637710439499,50.28892775699079,-0.003796200663600202
2796,2021-07-07,5052.42,5140.49,5152.77,5045.41,148549061,336731402240.0,2.11,1.13,57.39,0.49,2021-07-07,5161.3205,66.74785716829601,5294.816214336592,53.957675429602546,0.009842074968715364
2797,2021-07-08,5149.31,5088.26,5151.22,5078.93,173901007,397879869440.0,1.41,-1.02,-52.23,0.57,2021-07-08,5153.911,66.19176025188935,5286.294520503779,48.68257588399991,-0.006618301653989689
2798,2021-07-09,5063.15,5069.44,5081.41,5006.41,160653225,352845582336.0,1.47,-0.37,-18.82,0.53,2021-07-09,5143.8095,62.626738317982486,5269.062976635965,48.08167750206018,-0.015143597046270219
2799,2021-07-12,5108.38,5132.71,5159.41,5070.32,206212040,437203144704.0,1.76,1.25,63.27,0.67,2021-07-12,5139.210000000001,59.68199790275905,5258.573995805519,50.91334083629124,-0.004511275278948568
2800,2021-07-13,5128.61,5142.1,5154.05,5114.94,166482209,361328492544.0,0.76,0.18,9.39,0.54,2021-07-13,5137.986999999999,59.341691929312056,5256.670383858624,49.52911644798918,-0.01867758784878537
2801,2021-07-14,5130.75,5083.08,5130.75,5075.13,188352719,372568109056.0,1.08,-1.15,-59.02,0.62,2021-07-14,5138.1165,59.212298622318656,5256.541097244637,44.04639385771459,-0.032118756378814006
2802,2021-07-15,5073.26,5151.46,5153.81,5067.68,181077102,372484079616.0,1.69,1.35,68.38,0.59,2021-07-15,5140.595,58.65091209396821,5257.8968241879365,42.581261629758764,-0.007529081752572941
2803,2021-07-16,5140.9,5094.77,5140.9,5090.63,169955983,362594258944.0,0.98,-1.1,-56.69,0.56,2021-07-16,5140.210000000001,58.938911639458254,5258.087823278917,37.76249941536881,-0.02474521634596971
2804,2021-07-19,5083.73,5113.49,5120.82,5047.62,153199588,340322623488.0,1.44,0.37,18.72,0.5,2021-07-19,5141.365,58.132044021227685,5257.629088042455,43.56769572404118,-0.022213681195335844
2805,2021-07-20,5080.22,5108.99,5114.0,5067.86,129300045,283543130112.0,0.9,-0.09,-4.5,0.42,2021-07-20,5140.7065,58.43484561306557,5257.576191226131,39.906655203270546,0.005485011178637755
2806,2021-07-21,5122.78,5144.04,5160.54,5122.3,167976468,390275518464.0,0.75,0.69,35.05,0.55,2021-07-21,5140.539,58.419478717846474,5257.377957435693,42.857381206620396,0.011453481170083712
2807,2021-07-22,5150.39,5151.75,5171.21,5137.88,185556864,418221654016.0,0.65,0.15,7.71,0.61,2021-07-22,5140.3279999999995,58.36841012939569,5257.064820258791,57.70178614267334,0.013505537959119351
2808,2021-07-23,5145.43,5089.23,5145.43,5080.0,216536847,435521171456.0,1.27,-1.21,-62.52,0.71,2021-07-23,5132.790999999999,54.423729721721124,5241.638459443441,50.33308803594248,-0.009971812025701854
2809,2021-07-26,5067.31,4925.3,5067.31,4859.6,228111711,495153655808.0,4.08,-3.22,-163.93,0.75,2021-07-26,5116.468,64.82648513314587,5246.120970266292,38.35630589415895,-0.03202666530405285
2810,2021-07-27,4924.28,4751.31,4940.86,4749.03,236631224,521146118144.0,3.89,-3.53,-173.99,0.77,2021-07-27,5094.5064999999995,102.09761697684206,5298.701733953683,25.4992319508449,-0.06275446597651801
2811,2021-07-28,4714.29,4760.48,4785.66,4663.9,192634394,419706155008.0,2.56,0.19,9.17,0.63,2021-07-28,5071.3285000000005,121.850841919787,5315.030183839574,28.18174556685655,-0.07252114380122787
2812,2021-07-29,4845.76,4850.27,4857.97,4800.01,173322053,415676121088.0,1.22,1.89,89.79,0.57,2021-07-29,5052.3589999999995,125.38489873389307,5303.128797467785,36.67059954021875,-0.05675307753641512
2813,2021-07-30,4825.7,4811.17,4825.7,4761.04,182349775,420943933440.0,1.33,-0.81,-39.1,0.6,2021-07-30,5038.861500000001,136.1901480814829,5311.241796162967,29.85237355255903,-0.05349315769179319
2814,2021-08-02,4794.82,4933.74,4938.82,4761.46,227194918,524659449856.0,3.69,2.55,122.57,0.74,2021-08-02,5031.259,137.66849155616953,5306.595983112339,38.56597229843928,-0.04226374658834586
2815,2021-08-03,4909.23,4934.46,4957.03,4890.85,203533361,471194128384.0,1.34,0.01,0.72,0.67,2021-08-03,5023.827,138.73062167563856,5301.288243351278,41.28675953285493,-0.03146560099867124
2816,2021-08-04,4927.74,4978.85,4979.29,4919.66,175466460,425801408512.0,1.21,0.9,44.39,0.57,2021-08-04,5015.745,136.26286958045023,5288.2707391609,39.58738010496472,-0.026330353633232773
2817,2021-08-05,4946.17,4948.67,4997.14,4921.94,167381829,398772207616.0,1.51,-0.61,-30.18,0.55,2021-08-05,5008.7654999999995,135.92764811020834,5280.620796220416,40.895381010544135,-0.03137997921311253
2818,2021-08-06,4943.04,4921.56,4944.35,4891.8,154179689,371773603840.0,1.06,-0.55,-27.11,0.5,2021-08-06,5001.3715,136.47443648319037,5274.320372966381,38.16313692598034,-0.04325005248792768
2819,2021-08-09,4890.26,4985.56,5002.89,4884.04,182436872,408897064960.0,2.41,1.3,64.0,0.6,2021-08-09,4994.014,132.9419561272168,5259.897912254433,42.908196683635396,-0.03225894113650696
2820,2021-08-10,4977.82,5043.15,5043.76,4941.24,167051901,410098757632.0,2.06,1.16,57.59,0.55,2021-08-10,4989.0665,128.9212403909105,5246.908980781821,44.3496085217917,-0.009054414911489506
2821,2021-08-11,5037.08,5015.34,5059.79,5009.98,182266074,373386346496.0,0.99,-0.55,-27.81,0.6,2021-08-11,4985.6795,127.19966929257926,5240.078838585158,42.52850898813631,0.01828111993178072
2822,2021-08-12,4998.07,4973.35,5016.26,4962.99,168223734,361828380672.0,1.06,-0.84,-41.99,0.55,2021-08-12,4976.773999999999,121.06936795418531,5218.91273590837,43.50695923078651,0.04673237486082793
2823,2021-08-13,4958.76,4945.98,4993.74,4921.28,158314322,352459067392.0,1.46,-0.55,-27.37,0.52,2021-08-13,4969.334499999999,117.968848808465,5205.272197616929,51.36812299875622,0.038966658824320266
2824,2021-08-16,4935.92,4941.07,4973.38,4931.37,161953372,340735119360.0,0.85,-0.1,-4.91,0.53,2021-08-16,4960.7135,113.07844912055712,5186.870398241114,66.17180841997609,0.01872060730639724
2825,2021-08-17,4935.0,4837.4,4967.56,4823.39,187573473,388457132032.0,2.92,-2.1,-103.67,0.61,2021-08-17,4947.134,110.6155551733126,5168.365110346625,55.645918966529656,0.005451896316280624
2826,2021-08-18,4838.47,4894.24,4909.54,4818.9,197474378,395792166912.0,1.87,1.18,56.84,0.65,2021-08-18,4934.644,100.88712303197478,5136.4182460639495,53.39143848823751,-0.008006096794723638
2827,2021-08-19,4886.56,4862.14,4893.47,4839.57,201711718,397424963584.0,1.1,-0.66,-32.1,0.66,2021-08-19,4920.163500000001,88.05325465598173,5096.270009311964,53.97426900584798,-0.014656112320294401
2828,2021-08-20,4817.49,4769.27,4835.15,4720.83,177635809,404938035200.0,2.35,-1.91,-92.87,0.58,2021-08-20,4904.165500000001,84.72270070949956,5073.610901419,36.5530210121822,-0.04209405786476794
2829,2021-08-23,4777.73,4835.88,4843.82,4764.01,167579092,389599125504.0,1.67,1.4,66.61,0.55,2021-08-23,4899.6945,85.89995095112835,5071.494401902256,42.724078885214915,-0.02279198249226555
2830,2021-08-24,4844.59,4888.39,4906.2,4842.75,197883164,417481424896.0,1.31,1.09,52.51,0.65,2021-08-24,4906.5485,78.59540479895374,5063.739309597908,43.40247388995856,-0.00673973293020913
2831,2021-08-25,4890.52,4898.16,4899.77,4865.76,189448015,371868196864.0,0.7,0.2,9.77,0.62,2021-08-25,4913.4325,70.76799996977307,5054.968499939546,46.20311207998193,-0.017530628454978103
2832,2021-08-26,4892.2,4801.61,4892.2,4798.7,197617388,368987717632.0,1.91,-1.97,-96.55,0.65,2021-08-26,4910.9995,73.82428173308604,5058.648063466172,41.83558175308669,-0.0478946690064741
2833,2021-08-27,4794.97,4827.04,4863.47,4793.59,183310211,368421408768.0,1.46,0.53,25.43,0.6,2021-08-27,4911.793,72.77258832530242,5057.3381766506045,38.612396195511565,-0.03754481251520336
2834,2021-08-30,4847.03,4813.27,4849.16,4787.2,219635758,477182070784.0,1.28,-0.29,-13.77,0.72,2021-08-30,4905.7695,75.78383465132107,5057.337169302643,32.376571603802546,-0.03218755969316456
2835,2021-08-31,4803.09,4805.61,4821.76,4740.75,235118659,460805652480.0,1.68,-0.16,-7.66,0.77,2021-08-31,4899.326999999999,78.6395062158959,5056.606012431791,33.408749307807895,-0.028380624264554233
2836,2021-09-01,4804.69,4869.46,4906.4,4763.3,326721080,568819748864.0,2.98,1.33,63.85,1.07,2021-09-01,4893.8575,76.59500065268804,5047.0475013053765,42.0562462724228,-0.014492812285597956
2837,2021-09-02,4865.82,4869.41,4892.7,4845.62,267858012,465954131968.0,0.97,0.0,-0.05,0.88,2021-09-02,4889.8945,75.65442593054344,5041.203351861087,43.88994398250853,0.006617191053045035
2838,2021-09-03,4875.07,4843.06,4886.55,4828.7,268091896,466430119936.0,1.19,-0.54,-26.35,0.88,2021-09-03,4885.9695,75.96082962003744,5037.8911592400755,42.43785009953249,-0.010457190493314505
2839,2021-09-06,4841.06,4933.73,4944.45,4837.79,240507246,452756275200.0,2.2,1.87,90.67,0.79,2021-09-06,4883.378,73.21898852063889,5029.815977041278,57.5846810386911,0.014723969281015936
2840,2021-09-07,4932.98,4992.83,5005.96,4915.61,244178519,417759637504.0,1.83,1.2,59.1,0.8,2021-09-07,4880.862,68.12736853235555,5017.116737064711,57.735097051577796,0.04687509828548175
2841,2021-09-08,4986.8,4972.13,5013.98,4955.89,264615314,428591079424.0,1.16,-0.41,-20.7,0.86,2021-09-08,4878.7015,64.21083227795475,5007.123164555909,58.78668775663454,0.028174809962199232
2842,2021-09-09,4952.49,4970.01,4970.15,4929.95,256530217,401675689984.0,0.81,-0.04,-2.12,0.84,2021-09-09,4878.5345,63.95554973438692,5006.445599468773,68.75583959337743,0.01669670382273103
2843,2021-09-10,4967.98,5013.52,5042.8,4962.37,288304353,472762531840.0,1.62,0.88,43.51,0.94,2021-09-10,4881.9115,69.2668530337276,5020.445206067456,67.34630107022892,0.023551701046923945
2844,2021-09-13,5006.77,4991.66,5029.72,4964.96,249915297,433329627136.0,1.29,-0.44,-21.86,0.82,2021-09-13,4884.441,72.39405303422575,5029.229106068451,60.72623029144763,0.039580474049329295
2845,2021-09-14,4989.83,4917.16,5000.98,4907.32,245590403,417245831168.0,1.88,-1.49,-74.5,0.8,2021-09-14,4888.429,71.86122363340775,5032.151447266816,51.73954442247125,0.018669826643243015
2846,2021-09-15,4903.85,4867.32,4903.85,4843.12,187984730,363256655872.0,1.24,-1.01,-49.84,0.61,2021-09-15,4887.0830000000005,71.99863361997431,5031.0802672399495,56.578762940269506,0.011229372131627668
2847,2021-09-16,4866.79,4807.7,4879.53,4806.14,216752100,393517268992.0,1.51,-1.22,-59.62,0.71,2021-09-16,4884.361,73.99273911025378,5032.346478220507,48.18778110944527,0.00043490836751214346
2848,2021-09-17,4797.11,4855.94,4857.96,4786.09,201958126,360397418496.0,1.49,1.0,48.24,0.66,2021-09-17,4888.6945,69.28575987008338,5027.2660197401665,53.75569912158704,-0.002776488563413726
2849,2021-09-22,4770.73,4821.77,4830.85,4765.23,191220375,311952990208.0,1.35,-0.7,-34.17,0.62,2021-09-22,4887.989,69.92077342841321,5027.830546856826,51.35894244676922,-0.009783526135609732
2850,2021-09-23,4848.22,4853.2,4877.34,4837.56,228151063,362140917760.0,0.83,0.65,31.43,0.75,2021-09-23,4886.2295,70.35158827920286,5026.9326765584065,48.55379251458657,0.002093717608288914
2851,2021-09-24,4845.64,4849.43,4897.06,4838.54,207693289,361849454592.0,1.21,-0.08,-3.77,0.68,2021-09-24,4883.793,70.75930633222063,5025.311612664441,48.23460804410833,-0.017086463993773338
2852,2021-09-27,4870.85,4877.37,4922.56,4852.2,215967030,426083024896.0,1.45,0.58,27.94,0.71,2021-09-27,4887.581,68.10631772987169,5023.793635459743,53.023067298711794,-0.023125161481564627
2853,2021-09-28,4869.08,4883.83,4901.31,4846.63,176890880,321272193024.0,1.12,0.13,6.46,0.58,2021-09-28,4890.420499999999,66.61694975349016,5023.65439950698,44.83714770516908,-0.01775898860247016
2854,2021-09-29,4846.02,4833.93,4868.07,4799.88,188171366,331841769472.0,1.4,-1.02,-49.9,0.61,2021-09-29,4891.4535000000005,65.5086081345206,5022.470716269042,33.240518077880395,-0.027380226599141633
2855,2021-09-30,4843.95,4866.38,4876.07,4843.95,146113897,283254685696.0,0.66,0.67,32.45,0.48,2021-09-30,4894.492,62.66498280107453,5019.821965602149,39.116115353739055,-0.02934864127399517
2856,2021-10-08,4915.73,4929.94,4937.09,4891.62,168968077,343635836928.0,0.93,1.31,63.56,0.55,2021-10-08,4897.516,62.85244603527226,5023.220892070544,46.338967565098145,-0.012364624193154206
2857,2021-10-11,4941.29,4936.19,4983.73,4930.71,163511624,315186323456.0,1.08,0.13,6.25,0.53,2021-10-11,4900.855,63.05424652827384,5026.963493056547,42.418478793701716,0.003870120150655909
2858,2021-10-12,4920.66,4883.84,4925.49,4840.77,168079337,299424239616.0,1.72,-1.06,-52.35,0.55,2021-10-12,4902.893999999999,61.73245324092539,5026.35890648185,40.02553285968023,0.0033940649063550765
2859,2021-10-13,4880.14,4940.11,4953.37,4869.83,131142812,280044666880.0,1.71,1.15,56.27,0.43,2021-10-13,4903.213,61.91639372221292,5027.0457874444255,52.19722355193873,0.02754123593402258
2860,2021-10-14,4934.26,4913.61,4953.92,4903.25,119557012,249151668224.0,1.03,-0.54,-26.5,0.39,2021-10-14,4899.2519999999995,58.31053751465815,5015.873075029316,54.63911326692193,0.011876176394271853
2861,2021-10-15,4896.56,4932.11,4939.82,4881.01,142822001,300728492032.0,1.2,0.38,18.5,0.47,2021-10-15,4897.250999999999,56.331080595332594,5009.913161190664,63.58810808449301,0.022883712827447056
2862,2021-10-18,4922.51,4874.78,4922.51,4844.94,141245199,302539444224.0,1.57,-1.16,-57.33,0.46,2021-10-18,4892.4895,53.82635741301572,5000.142214826031,52.017649074708736,0.004446550729415577
2863,2021-10-19,4869.39,4922.72,4928.14,4868.81,135266493,282928242688.0,1.22,0.98,47.94,0.44,2021-10-19,4887.9495,46.39732722265806,4980.744154445316,60.50140434827843,0.015113116386874292
2864,2021-10-20,4926.77,4910.18,4944.02,4898.37,141533184,279747731456.0,0.93,-0.25,-12.54,0.46,2021-10-20,4883.8755,39.939365421205366,4963.754230842411,56.16987179487189,0.0067269860601102405
2865,2021-10-21,4914.74,4928.02,4946.18,4893.85,148898153,274802962432.0,1.07,0.36,17.84,0.49,2021-10-21,4884.4185,40.485791695308855,4965.390083390617,58.25820145850414,0.009048226494370315
2866,2021-10-22,4934.87,4959.73,4989.89,4934.87,143926228,289252614144.0,1.12,0.64,31.71,0.47,2021-10-22,4889.039,43.5861942046849,4976.21138840937,58.58632193494579,0.026024373542852253
2867,2021-10-25,4940.9,4979.52,4981.65,4930.11,141861491,299408232448.0,1.04,0.4,19.79,0.46,2021-10-25,4897.629999999999,43.64331684517579,4984.916633690351,59.706246323007406,0.023249314685659606
2868,2021-10-26,4983.24,4963.1,5002.57,4953.48,140888942,301786230784.0,0.99,-0.33,-16.42,0.46,2021-10-26,4902.987999999999,44.81784449578473,4992.623688991569,64.05702470344983,0.006726248189633299
2869,2021-10-27,4949.23,4898.16,4949.23,4884.94,147111593,299460468736.0,1.3,-1.31,-64.94,0.48,2021-10-27,4906.807500000001,40.587345042718944,4987.982190085439,53.23006870756594,-0.007704322564568988
2870,2021-10-28,4882.59,4864.14,4898.66,4846.28,156649472,316631711744.0,1.07,-0.69,-34.02,0.51,2021-10-28,4907.3544999999995,39.894654895056554,4987.143809790113,42.88494809688589,-0.004033711178089372
2871,2021-10-29,4861.27,4908.77,4908.77,4855.76,159887352,368731987968.0,1.09,0.92,44.63,0.52,2021-10-29,4910.3215,37.494406919542826,4985.310313839085,47.26227085746245,-0.006343988291758529
2872,2021-11-01,4878.13,4890.69,4908.21,4858.25,171583974,379730767872.0,1.02,-0.37,-18.08,0.56,2021-11-01,4910.9875,36.993245311398496,4984.973990622797,50.73417504447916,-0.004664594870166794
2873,2021-11-02,4886.18,4839.85,4911.23,4797.9,185437688,385731878912.0,2.32,-1.04,-50.84,0.61,2021-11-02,4908.788500000001,39.88655350175393,4988.5616070035085,39.127700182181066,-0.018705989931286915
